poi_id,y,x,category,y_id,x_id,2D_id,count
10555,35.68230207,139.77349728,Travel & Transport/Bus Station/2,10,24,344,1
10556,35.68765518,139.70526721,home/departure/8,12,6,390,1
10557,35.69870419,139.71152606,home/departure/8,15,8,488,2
10558,35.66241754,139.73178416,food/Caf?/3,3,13,109,3
10559,35.72897699,139.75629475,home/departure/8,25,20,820,2
10560,35.6650922,139.69138841,home/departure/8,4,3,131,2
10561,35.66751842,139.70571525,food/Burger Joint/3,5,6,166,1
10562,35.70612574,139.73725442,home/departure/8,17,15,559,2
10563,35.67229092,139.75165637,home/departure/8,7,19,243,1
10564,35.69888581,139.770872,shops/Bookstore/1,15,24,504,1
10565,35.66327404,139.73642938,home/departure/8,4,15,143,1
10566,35.65865474,139.70315114,food/Chinese Restaurant/3,2,6,70,1
10567,35.66237476,139.70325296,home/departure/8,3,6,102,2
10568,35.70004383,139.77066666,shops/Hobby Shop/1,16,24,536,3
10569,35.69304152,139.73584611,home/departure/8,13,14,430,2
10570,35.6636368,139.72463407,parks_outdoors/Park/4,4,11,139,11
10571,35.70358046,139.71588236,home/departure/8,17,9,553,2
10572,35.65197763,139.70018628,home/departure/8,0,5,5,2
10573,35.68634614,139.77816171,home/departure/8,11,26,378,2
10574,35.67442378,139.74443847,home/departure/8,7,17,241,2
10575,35.71277147,139.68542855,home/departure/8,20,1,641,1
10576,35.69403589,139.69916984,food/Ramen or Noodle House/3,14,5,453,1
10577,35.70975324,139.76712763,arts_entertainment/Historic Site/4,19,23,631,4
10578,35.6692338,139.7670579,arts_entertainment/General Entertainment/4,6,23,215,1
10579,35.65943633,139.69768256,food/Chinese Restaurant/3,3,4,100,2
10580,35.69224872,139.79017005,home/departure/8,13,29,445,2
10581,35.69054829,139.70591426,shops/Music Store/1,12,6,390,1
10582,35.71885391,139.72889745,home/departure/8,22,13,717,2
10583,35.71843174,139.78401751,home/departure/8,21,27,699,2
10584,35.658517,139.701333,travel/Train Station/2,2,5,69,1
10585,35.669718,139.70882705,home/departure/8,6,7,199,2
10586,35.74145091,139.73109496,parks_outdoors/Hot Spring/4,29,13,941,1
10587,35.65040983,139.74818755,home/departure/8,0,18,18,2
10588,35.71133188,139.77541896,food/Caf?/3,19,25,633,1
10589,35.67599116,139.7241713,home/departure/8,8,11,267,2
10590,35.66904205,139.70625222,food/Italian Restaurant/3,6,7,199,1
10591,35.68966601,139.6946758,food/Chinese Restaurant/3,12,3,387,1
10592,35.74730157,139.73909394,home/departure/8,31,15,1007,1
10593,35.70751867,139.79501992,food/Japanese Restaurant/3,18,30,606,3
10594,35.71088428,139.79702613,shops/Miscellaneous Shop/1,19,31,639,2
10595,35.74096068,139.68711815,home/departure/8,29,1,929,2
10596,35.696674,139.707351,nightlife/Rock Club/4,14,7,455,10
10597,35.659572,139.697725,nightlife/Nightclub/3,3,4,100,1
10598,35.71273625,139.68560146,home/departure/8,20,1,641,2
10599,35.7025649,139.69313414,shops/Convenience Store/1,16,3,515,1
10600,35.67433793,139.71654137,home/departure/8,7,9,233,2
10601,35.68117393,139.76765335,travel/Train Station/2,9,23,311,6
10602,35.66856258,139.75394964,home/departure/8,5,19,179,2
10603,35.66348441,139.74003336,home/departure/8,4,16,144,2
10604,35.6972968,139.77144331,nightlife/Sake Bar/3,15,24,504,2
10605,35.72942201,139.75565054,home/departure/8,25,20,820,2
10606,35.69336495,139.69884664,food/Caf?/3,13,5,421,1
10607,35.65023893,139.70068094,home/departure/8,0,5,5,1
10608,35.72906462,139.70850527,nightlife/Sake Bar/3,25,7,807,2
10609,35.70214258,139.78216484,home/departure/8,16,27,539,2
10610,35.68641032,139.73539201,home/departure/8,11,14,366,2
10611,35.65901108,139.697761,arts_entertainment/Casino/4,2,4,68,2
10612,35.74387381,139.78148013,travel/Hotel/4,30,27,987,1
10613,35.74001404,139.68019364,home/departure/8,28,0,896,2
10614,35.65570095,139.70289409,food/Caf?/3,1,6,38,2
10615,35.74162125,139.73496284,home/departure/8,29,14,942,1
10616,35.72812019,139.68245749,food/Ramen or Noodle House/3,24,0,768,1
10617,35.69916531,139.74508234,food/Food/5,15,17,497,1
10618,35.65649775,139.73196688,home/departure/8,2,13,77,1
10619,35.65851347,139.72049801,home/departure/8,2,10,74,1
10620,35.69697102,139.76437861,home/departure/8,15,22,502,1
10621,35.68458226,139.74115031,home/departure/8,11,16,368,1
10622,35.71370321,139.75246286,home/departure/8,20,19,659,1
10623,35.69133034,139.69921947,shops/Smoke Shop/1,13,5,421,1
10624,35.7071483,139.7528115,food/Seafood Restaurant/3,18,19,595,1
10625,35.65829438,139.70368534,travel/Bus Station/2,2,6,70,1
10626,35.69278742,139.7391622,home/departure/8,13,15,431,2
10627,35.66187492,139.71247762,food/Caf?/3,3,8,104,1
10628,35.70154427,139.70175952,food/Korean Restaurant/3,16,5,517,1
10629,35.67417149,139.73734334,food/Ramen or Noodle House/3,7,15,239,1
10630,35.67099879,139.74095464,nightlife/Pub/3,6,16,208,1
10631,35.7229439,139.74540407,home/departure/8,23,17,753,2
10632,35.70084238,139.77265033,food/Japanese Restaurant/3,16,24,536,2
10633,35.70073618,139.77188051,shops/Miscellaneous Shop/1,16,24,536,1
10634,35.69897185,139.77513269,food/Fast Food Restaurant/3,15,25,505,5
10635,35.69438878,139.69370887,travel/Hotel/4,14,3,451,1
10636,35.65779748,139.70249292,nightlife/Bar/3,2,5,69,3
10637,35.71426575,139.72662628,building/Church/,20,12,652,2
10638,35.66187952,139.70553964,home/departure/8,3,6,102,2
10639,35.69520782,139.70294774,food/Ramen or Noodle House/3,14,6,454,4
10640,35.71267275,139.68553505,home/departure/8,20,1,641,2
10641,35.67225168,139.76822197,arts_entertainment/Casino/4,7,23,247,6
10642,35.66780435,139.78108585,parks_outdoors/Bridge/2,5,26,186,3
10643,35.74129153,139.71185549,home/arrival/8,29,8,936,1
10644,35.68137006,139.76693763,shops/Convenience Store/1,10,23,343,1
10645,35.69876819,139.77085993,shops/Hardware Store/1,15,24,504,3
10646,35.68742978,139.7444575,home/departure/8,11,17,369,1
10647,35.65709575,139.69568633,food/Ramen or Noodle House/3,2,4,68,1
10648,35.73256302,139.77946937,home/departure/8,26,26,858,1
10649,35.71080671,139.79664157,parks_outdoors/Other Great Outdoors/4,19,31,639,2
10650,35.65931602,139.7024281,shops/Bank/7,2,5,69,1
10651,35.65609,139.7003837,building/Building/7,1,5,37,1
10652,35.69967325,139.77135059,shops/Toy or Game Store/1,15,24,504,1
10653,35.672827,139.767117,food/Coffee Shop/3,7,23,247,1
10654,35.66555011,139.7120826,Professional & Other/Event Space/4,4,8,136,1
10655,35.67371987,139.7125966,home/departure/8,7,8,232,2
10656,35.67174812,139.7845167,home/departure/8,6,27,219,1
10657,35.69086634,139.70524371,food/Japanese Restaurant/3,13,6,422,1
10658,35.71833762,139.73690428,building/Building/7,21,15,687,1
10659,35.69530073,139.71110593,home/departure/8,14,8,456,2
10660,35.71385629,139.69102135,home/departure/8,20,2,642,2
10661,35.69337802,139.70226645,food/Caf?/3,13,5,421,1
10662,35.66461667,139.7095242,building/Church/,4,7,135,2
10663,35.70050667,139.76698376,home/departure/8,16,23,535,2
10664,35.65961123,139.71071006,home/departure/8,3,8,104,1
10665,35.70118797,139.78531322,home/departure/8,16,28,540,2
10666,35.669398,139.767547,Arts & Entertainment/Comedy Club/4,6,23,215,1
10667,35.68999724,139.71206265,nightlife/Bar/3,12,8,392,6
10668,35.66502165,139.78372514,food/Burger Joint/3,4,27,155,1
10669,35.66712013,139.72697496,food/French Restaurant/3,5,12,172,2
10670,35.69096286,139.77975227,home/departure/8,13,26,442,1
10671,35.69987153,139.76100262,education/College Academic Building/6,15,21,501,1
10672,35.68690339,139.72450701,home/departure/8,11,11,363,2
10673,35.6988971,139.7710162,shops/Toy or Game Store/1,15,24,504,2
10674,35.67483368,139.76440251,building/Building/7,7,22,246,6
10675,35.68118264,139.76854384,shops/Gift Shop/1,9,23,311,1
10676,35.69581775,139.76849556,food/Caf?/3,14,23,471,1
10677,35.68932212,139.69078076,home/departure/8,12,2,386,2
10678,35.72904285,139.71937358,food/Mexican Restaurant/,25,10,810,1
10679,35.70253079,139.69880678,home/departure/8,16,5,517,2
10680,35.68916061,139.70232546,shops/Sporting Goods Shop/1,12,5,389,1
10681,35.6994772,139.74507719,food/Food/5,15,17,497,1
10682,35.68708519,139.77873688,home/departure/8,11,26,378,1
10683,35.68360095,139.78349447,food/Chinese Restaurant/3,10,27,347,2
10684,35.65961286,139.70116273,food/Caf?/3,3,5,101,1
10685,35.69209581,139.75547004,home/departure/8,13,20,436,2
10686,35.68641316,139.7856638,home/departure/8,11,28,380,1
10687,35.67684323,139.72534835,home/departure/8,8,12,268,2
10688,35.691957,139.705823,arts_entertainment/Movie Theater/4,13,6,422,2
10689,35.72753551,139.74895511,home/departure/8,24,18,786,2
10690,35.65683157,139.77202964,home/departure/8,2,24,88,2
10691,35.66651216,139.75603938,food/Restaurant/3,5,20,180,1
10692,35.695093,139.797628,food/Ramen or Noodle House/3,14,31,479,1
10693,35.71845135,139.73521471,education/Fraternity House/,21,14,686,1
10694,35.6958989,139.71871849,home/departure/8,14,10,458,2
10695,35.67227796,139.6851254,home/departure/8,7,1,225,1
10696,35.7049764,139.74861538,parks_outdoors/Garden/4,17,18,562,1
10697,35.70584597,139.75405455,nightlife/Pub/3,17,19,563,3
10698,35.708529,139.769878,food/Japanese Restaurant/3,18,23,599,1
10699,35.70996182,139.77194966,parks_outdoors/Lake/4,19,24,632,1
10700,35.71324,139.79440033,nightlife/Sake Bar/3,20,30,670,1
10701,35.65884856,139.69893272,education/General College & University/6,2,5,69,1
10702,35.71435693,139.72145434,home/departure/8,20,11,651,2
10703,35.72399931,139.77013118,parks_outdoors/Cemetery/7,23,24,760,2
10704,35.69923151,139.69225871,home/departure/8,15,3,483,2
10705,35.67940325,139.72433803,home/departure/8,9,11,299,1
10706,35.66090769,139.70072776,shops/Boutique/1,3,5,101,1
10707,35.72770157,139.77098465,travel/Train Station/2,24,24,792,2
10708,35.67636952,139.68614738,home/departure/8,8,1,257,2
10709,35.70104547,139.75180775,home/departure/8,16,19,531,2
10710,35.70316838,139.73817714,home/arrival/8,17,15,559,1
10711,35.7111713,139.77452573,food/Japanese Restaurant/3,19,25,633,1
10712,35.68847932,139.77319224,home/departure/8,12,24,408,2
10713,35.66936065,139.70499078,home/departure/8,6,6,198,2
10714,35.6549434,139.71893595,home/departure/8,1,10,42,2
10715,35.73018379,139.713462,food/Coffee Shop/3,25,8,808,1
10716,35.66302336,139.71176684,food/Caf?/3,4,8,136,1
10717,35.69585669,139.73968478,home/departure/8,14,15,463,2
10718,35.67053793,139.70912889,food/Caf?/3,6,7,199,1
10719,35.69778908,139.77659047,shops/Sporting Goods Shop/1,15,25,505,1
10720,35.68105554,139.71684551,home/departure/8,9,9,297,1
10721,35.69142774,139.75012546,home/departure/8,13,18,434,2
10722,35.7299225,139.71456707,nightlife/Karaoke Bar/3,25,9,809,1
10723,35.71291539,139.77356292,home/departure/8,20,24,664,2
10724,35.72549581,139.7139287,food/Italian Restaurant/3,24,9,777,2
10725,35.73621263,139.73338444,home/departure/8,27,14,878,2
10726,35.69545615,139.76064742,food/Caf?/3,14,21,469,1
10727,35.69272234,139.70082343,nightlife/Bar/3,13,5,421,1
10728,35.66018394,139.69572673,food/Steakhouse/3,3,4,100,1
10729,35.67235518,139.7650921,home/departure/8,7,22,246,2
10730,35.71074636,139.77455333,shops/Drugstore or Pharmacy/1,19,25,633,2
10731,35.66536377,139.73021507,arts_entertainment/Art Gallery/4,4,13,141,3
10732,35.65321661,139.69465064,home/departure/8,1,3,35,1
10733,35.65102712,139.72139012,home/departure/8,0,11,11,2
10734,35.701379,139.770592,food/Coffee Shop/3,16,24,536,1
10735,35.69408381,139.69928384,food/Caf?/3,14,5,453,2
10736,35.666968,139.766961,arts_entertainment/Opera House/,5,23,183,1
10737,35.6851434,139.73125577,building/Church/,11,13,365,1
10738,35.68871257,139.69847253,food/Indian Restaurant/3,12,4,388,2
10739,35.69550158,139.77045699,food/Burger Joint/3,14,24,472,3
10740,35.67860739,139.76516157,food/Caf?/3,9,22,310,2
10741,35.67697857,139.78484959,home/departure/8,8,27,283,2
10742,35.68969739,139.73089443,home/departure/8,12,13,397,2
10743,35.67787079,139.75324157,Arts & Entertainment/Historic Site/4,8,19,275,1
10744,35.68682961,139.74452734,travel/Embassy or Consulate/7,11,17,369,1
10745,35.65716784,139.79247579,home/departure/8,2,29,93,2
10746,35.66696759,139.76696134,arts_entertainment/Opera House/,5,23,183,5
10747,35.65258273,139.70576074,home/departure/8,0,6,6,2
10748,35.72064654,139.77344744,home/departure/8,22,24,728,2
10749,35.694404,139.7043076,shops/Convenience Store/1,14,6,454,1
10750,35.69366231,139.71994653,home/departure/8,13,10,426,1
10751,35.65927398,139.69990611,food/Coffee Shop/3,2,5,69,4
10752,35.69139373,139.7019985,nightlife/Whisky Bar/,13,5,421,1
10753,35.65679285,139.74162057,home/departure/8,2,16,80,2
10754,35.73075911,139.71758876,shops/Clothing Store/1,25,10,810,1
10755,35.70532593,139.77229328,shops/Bike Shop/1,17,24,568,7
10756,35.70592163,139.77334751,shops/Bike Shop/1,17,24,568,8
10757,35.72071886,139.77666049,home/departure/8,22,25,729,2
10758,35.68527194,139.78348374,food/Ramen or Noodle House/3,11,27,379,1
10759,35.67582816,139.7148007,arts_entertainment/General Entertainment/4,8,9,265,2
10760,35.73027469,139.76887174,arts_entertainment/General Entertainment/4,25,23,823,1
10761,35.732438,139.768145,food/BBQ Joint/3,26,23,855,1
10762,35.65897433,139.69946489,food/Ramen or Noodle House/3,2,5,69,1
10763,35.7200309,139.69849668,home/departure/8,22,4,708,2
10764,35.74284932,139.71105146,home/departure/8,29,8,936,2
10765,35.65782241,139.69383423,home/departure/8,2,3,67,2
10766,35.68860945,139.70357805,nightlife/Rock Club/4,12,6,390,1
10767,35.73892686,139.70971305,home/departure/8,28,7,903,1
10768,35.73508666,139.70610404,home/departure/8,27,6,870,2
10769,35.66524243,139.75836724,arts_entertainment/Movie Theater/4,4,20,148,3
10770,35.69343323,139.74500477,home/departure/8,13,17,433,2
10771,35.67926973,139.76288438,shops/Men's Store/1,9,22,310,2
10772,35.68021757,139.73192438,home/departure/8,9,13,301,2
10773,35.70065031,139.74244268,nightlife/Sake Bar/3,16,16,528,1
10774,35.70065833,139.74214829,nightlife/Karaoke Bar/3,16,16,528,1
10775,35.65860008,139.79147797,home/departure/8,2,29,93,2
10776,35.70232675,139.76858009,home/departure/8,16,23,535,2
10777,35.71564751,139.74339736,home/departure/8,21,16,688,2
10778,35.6883163,139.69834474,home/departure/8,12,4,388,2
10779,35.65569185,139.694827,food/Burger Joint/3,1,3,35,1
10780,35.67116875,139.70764697,shops/Accessories Store/1,6,7,199,1
10781,35.66120534,139.73543435,home/departure/8,3,14,110,2
10782,35.66764766,139.77995329,home/departure/8,5,26,186,2
10783,35.71160189,139.73261496,home/departure/8,19,14,622,2
10784,35.7057992,139.6823399,nightlife/Other Nightlife/4,17,0,544,1
10785,35.66197117,139.72912723,home/departure/8,3,13,109,2
10786,35.66685155,139.73101717,nightlife/Music Venue/4,5,13,173,6
10787,35.71253656,139.77552831,shops/Mall/1,20,25,665,1
10788,35.69101419,139.74459173,home/departure/8,13,17,433,1
10789,35.73119272,139.7285228,nightlife/Karaoke Bar/3,25,12,812,1
10790,35.66249272,139.69786897,food/Japanese Restaurant/3,3,4,100,3
10791,35.69502485,139.70044792,food/BBQ Joint/3,14,5,453,2
10792,35.68857108,139.72284227,home/departure/8,12,11,395,2
10793,35.69006745,139.69763634,nightlife/Bar/3,12,4,388,1
10794,35.67786806,139.73113296,home/departure/8,8,13,269,2
10795,35.72328713,139.68681518,home/departure/8,23,1,737,2
10796,35.66935535,139.7690986,home/departure/8,6,23,215,2
10797,35.69816574,139.70395,food/Korean Restaurant/3,15,6,486,1
10798,35.66789751,139.79042015,home/departure/8,5,29,189,2
10799,35.68892969,139.69798565,nightlife/Sake Bar/3,12,4,388,1
10800,35.70507713,139.7549209,shops/Grocery or Supermarkets/5,17,19,563,1
10801,35.6952157,139.75075425,home/departure/8,14,18,466,1
10802,35.70684373,139.77674559,home/departure/8,18,25,601,2
10803,35.66815501,139.79694648,home/departure/8,5,31,191,1
10804,35.68117828,139.76682186,food/Coffee Shop/3,9,23,311,3
10805,35.68961411,139.69940157,home/departure/8,12,5,389,2
10806,35.70524484,139.73111629,arts_entertainment/Music Venue/4,17,13,557,1
10807,35.70096031,139.76772045,home/departure/8,16,23,535,1
10808,35.71121816,139.79938211,home/departure/8,19,31,639,1
10809,35.65231529,139.79563403,home/departure/8,0,30,30,2
10810,35.70328676,139.77156132,shops/Internet Cafe/,17,24,568,3
10811,35.6749448,139.71059203,food/Caf?/3,7,8,232,1
10812,35.73957524,139.72728311,home/departure/8,28,12,908,2
10813,35.69654148,139.7710261,nightlife/Sake Bar/3,14,24,472,3
10814,35.73348488,139.74163205,home/departure/8,26,16,848,1
10815,35.65802468,139.7081724,home/departure/8,2,7,71,1
10816,35.68486905,139.72965414,home/departure/8,11,13,365,1
10817,35.73313484,139.72738541,food/Chinese Restaurant/3,26,12,844,1
10818,35.69134301,139.71341421,food/Sushi Restaurant/3,13,8,424,1
10819,35.73547798,139.68725251,home/departure/8,27,1,865,1
10820,35.66995313,139.68142903,food/French Restaurant/3,6,0,192,1
10821,35.730774,139.715476,nightlife/Bar/3,25,9,809,1
10822,35.71595171,139.74868019,home/departure/8,21,18,690,1
10823,35.66160978,139.74436785,home/departure/8,3,17,113,1
10824,35.69183646,139.73635308,home/departure/8,13,15,431,1
10825,35.72784802,139.78684172,home/departure/8,24,28,796,1
10826,35.69805857,139.77233906,food/Caf?/3,15,24,504,2
10827,35.71400877,139.7769928,food/Japanese Restaurant/3,20,25,665,1
10828,35.73557141,139.71666941,home/departure/8,27,9,873,2
10829,35.73603029,139.76210818,home/departure/8,27,21,885,2
10830,35.6928289,139.77765042,home/departure/8,13,26,442,2
10831,35.65907437,139.73684542,home/departure/8,2,15,79,2
10832,35.69082652,139.70791712,home/arrival/8,13,7,423,1
10833,35.7323085,139.7100775,food/Japanese Restaurant/3,26,8,840,1
10834,35.701455,139.772604,food/Sandwich Place/3,16,24,536,1
10835,35.68706573,139.77596477,home/departure/8,11,25,377,2
10836,35.68135174,139.76716726,shops/Liquor Store/,10,23,343,1
10837,35.7183895,139.79234001,home/arrival/8,21,29,701,1
10838,35.69842076,139.77677822,arts_entertainment/Arcade/4,15,25,505,4
10839,35.71373454,139.75750389,home/departure/8,20,20,660,1
10840,35.72174565,139.76350833,arts_entertainment/Art Gallery/4,22,22,726,2
10841,35.6941812,139.70041362,food/Caf?/3,14,5,453,2
10842,35.73093433,139.71096771,food/Caf?/3,25,8,808,1
10843,35.71379912,139.7765627,Travel & Transport/Platform/2,20,25,665,1
10844,35.68994221,139.74983463,home/departure/8,12,18,402,2
10845,35.7092055,139.77296278,arts_entertainment/Comedy Club/4,18,24,600,3
10846,35.69691557,139.79349678,arts_entertainment/Stadium/4,15,30,510,1
10847,35.68464686,139.71146509,home/departure/8,11,8,360,2
10848,35.72799202,139.76878961,home/departure/8,24,23,791,2
10849,35.700074,139.770958,building/Event Space/4,16,24,536,5
10850,35.655241,139.693758,building/Office/7,1,3,35,1
10851,35.68739194,139.70771874,home/departure/8,11,7,359,2
10852,35.706175,139.719887,food/Sandwich Place/3,17,10,554,1
10853,35.66872391,139.70593572,Shop & Service/Clothing Store/1,5,6,166,2
